sourceIPv4Address,destinationIPv4Address,protocolIdentifier,protocolName,sourceTransportPort,destinationTransportPort,octetDeltaCount,packetDeltaCount,flowStartMilliseconds,flowEndMilliseconds,mac_source,mac_destination,transport_source_port,transport_destination_port,application_name,http_url,https_url_certificate,datalink_vlan,flow_start_time,flow_end_time,bytes_accumulated,tcp_retransmits,tcp_rst,tcp_fin,anomaly,anomaly_type,response_time_ms
192.168.1.100,203.0.113.20,6,TCP,18031,80,17803,49,1745392370789,1745392375863,72:db:de:9f:fb:c0,06:29:87:d6:ec:97,22118,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:50.789831,2025-04-23T07:12:55.863831,2550,2,0,1,True,slow_response,5074
192.168.1.100,203.0.113.20,6,TCP,33290,80,49907,83,1745392370789,1745392393864,c5:63:1a:8e:1d:36,12:ae:94:89:16:3d,34727,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:50.789888,2025-04-23T07:13:13.864888,38317,1,0,1,True,slow_response,23075
192.168.1.100,203.0.113.20,6,TCP,65414,80,12155,49,1745392370789,1745392394037,de:7a:33:22:c3:87,51:de:fd:e8:bb:6b,33295,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:50.789945,2025-04-23T07:13:14.037945,16246,2,0,1,True,slow_response,23248
192.168.1.100,203.0.113.20,6,TCP,24717,80,23589,15,1745392370790,1745392378802,8f:1c:b1:a4:4b:49,30:72:62:83:f6:b6,64545,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:50.790000,2025-04-23T07:12:58.802000,36745,2,0,1,True,slow_response,8012
192.168.1.100,203.0.113.20,6,TCP,40996,80,32397,24,1745392370790,1745392391945,dd:b9:bb:fb:d5:54,42:9b:11:54:ed:22,29651,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:50.790054,2025-04-23T07:13:11.945054,43600,1,0,1,True,slow_response,21155
192.168.1.100,203.0.113.20,6,TCP,16815,80,21104,89,1745392370790,1745392377015,75:c8:0a:49:0e:17,26:dd:98:1c:d1:e0,7994,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:50.790109,2025-04-23T07:12:57.015109,13767,0,0,1,True,slow_response,6225
192.168.1.100,203.0.113.20,6,TCP,57338,80,34591,43,1745392370790,1745392383638,3f:9a:1f:c4:47:49,7c:59:b7:03:86:a9,31597,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:50.790209,2025-04-23T07:13:03.638209,7249,2,0,1,True,slow_response,12848
192.168.1.100,203.0.113.20,6,TCP,41558,80,34221,57,1745392370790,1745392383362,42:9f:f0:07:fd:71,4b:58:31:4a:6b:8e,56425,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:50.790287,2025-04-23T07:13:03.362287,9163,2,0,1,True,slow_response,12572
192.168.1.100,203.0.113.20,6,TCP,21565,80,23420,75,1745392370790,1745392398280,82:cb:80:b3:5e:24,6d:93:17:bd:c2:73,35708,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:50.790364,2025-04-23T07:13:18.280364,47233,0,0,1,True,slow_response,27490
192.168.1.100,203.0.113.20,6,TCP,34039,80,6732,30,1745392370790,1745392395196,2f:ac:60:94:c0:fb,e3:50:93:95:de:da,35607,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:50.790422,2025-04-23T07:13:15.196422,41721,1,0,1,True,slow_response,24406
192.168.1.100,203.0.113.20,6,TCP,10864,80,1545,41,1745392370790,1745392387568,d3:09:fd:2b:be:5b,bd:9b:2b:08:a2:f3,60632,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:50.790476,2025-04-23T07:13:07.568476,44483,2,0,1,True,slow_response,16778
192.168.1.100,203.0.113.20,6,TCP,22877,80,9250,66,1745392370790,1745392386193,49:a0:cc:da:0a:a1,31:fd:81:b0:61:44,20547,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:50.790531,2025-04-23T07:13:06.193531,25693,1,0,1,True,slow_response,15403
192.168.1.100,203.0.113.20,6,TCP,63314,80,32125,49,1745392370790,1745392400758,4b:47:25:7f:f6:e3,22:fc:c5:25:05:cb,30946,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:50.790586,2025-04-23T07:13:20.758586,29381,2,0,1,True,slow_response,29968
192.168.1.100,203.0.113.20,6,TCP,1685,80,19245,71,1745392370790,1745392386793,7d:a3:8d:38:a0:99,48:44:0c:fa:1f:2c,34805,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:50.790643,2025-04-23T07:13:06.793643,15593,2,0,1,True,slow_response,16003
192.168.1.100,203.0.113.20,6,TCP,19356,80,10928,26,1745392370790,1745392399927,cd:44:16:df:72:59,df:b9:4e:7b:66:94,9279,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:50.790697,2025-04-23T07:13:19.927697,46430,2,0,1,True,slow_response,29137
192.168.1.100,203.0.113.20,6,TCP,46669,80,41746,64,1745392370790,1745392384899,9f:19:ad:b2:26:91,5a:13:77:25:84:23,64481,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:50.790752,2025-04-23T07:13:04.899752,40608,1,0,1,True,slow_response,14109
192.168.1.100,203.0.113.20,6,TCP,34918,80,38490,62,1745392370790,1745392390312,11:49:f7:d2:1a:b6,b0:c5:9a:41:d6:47,18128,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:50.790807,2025-04-23T07:13:10.312807,15855,2,0,1,True,slow_response,19522
192.168.1.100,203.0.113.20,6,TCP,6984,80,10930,82,1745392370790,1745392396761,c2:82:a8:b7:c5:4f,45:7b:e6:a4:17:6f,30295,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:50.790862,2025-04-23T07:13:16.761862,38699,1,0,1,True,slow_response,25971
192.168.1.100,203.0.113.20,6,TCP,58104,80,23788,81,1745392370831,1745392380723,ce:4c:d4:86:1e:10,33:86:7c:2f:c1:2e,49247,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:50.831800,2025-04-23T07:13:00.723800,33827,2,0,1,True,slow_response,9892
192.168.1.100,203.0.113.20,6,TCP,21908,80,10245,39,1745392370831,1745392384846,18:92:b3:80:9e:91,52:22:3a:c8:fa:a7,3154,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:50.831870,2025-04-23T07:13:04.846870,31886,1,0,1,True,slow_response,14015
192.168.1.100,203.0.113.20,6,TCP,50214,80,49730,22,1745392370831,1745392382705,a7:28:ac:87:03:ed,4c:cc:1f:c3:45:db,61046,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:50.831931,2025-04-23T07:13:02.705931,22246,1,0,1,True,slow_response,11874
192.168.1.100,203.0.113.20,6,TCP,48232,80,39274,78,1745392370831,1745392377330,7c:4f:e2:7b:f9:d3,11:f8:58:ef:4b:6d,5985,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:50.831987,2025-04-23T07:12:57.330987,36957,1,0,1,True,slow_response,6499
192.168.1.100,203.0.113.20,6,TCP,8421,80,30577,93,1745392370832,1745392394036,16:d1:88:c0:77:b4,80:18:bf:a8:88:35,42732,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:50.832044,2025-04-23T07:13:14.036044,17951,2,0,1,True,slow_response,23204
192.168.1.100,203.0.113.20,6,TCP,24064,80,17217,34,1745392370832,1745392389298,f8:22:b1:9e:57:b3,37:de:b6:db:e2:11,64618,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:50.832099,2025-04-23T07:13:09.298099,21407,0,0,1,True,slow_response,18466
192.168.1.100,203.0.113.20,6,TCP,50551,80,34105,14,1745392370832,1745392387402,e2:c8:ac:68:e8:90,78:47:44:87:c8:26,13763,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:50.832153,2025-04-23T07:13:07.402153,11300,0,0,1,True,slow_response,16570
192.168.1.100,203.0.113.20,6,TCP,55511,80,22499,27,1745392370832,1745392376280,cd:fc:0a:ad:8c:e5,90:aa:cc:cf:e5:4d,5217,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:50.832209,2025-04-23T07:12:56.280209,10760,0,0,1,True,slow_response,5448
192.168.1.100,203.0.113.20,6,TCP,2151,80,18101,93,1745392370832,1745392375983,11:5c:24:b8:b8:54,c6:7d:dd:45:97:d7,3826,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:50.832263,2025-04-23T07:12:55.983263,35138,1,0,1,True,slow_response,5151
192.168.1.100,203.0.113.20,6,TCP,34583,80,26238,24,1745392370832,1745392380615,71:37:a5:07:6c:b1,af:26:d9:3f:98:05,59375,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:50.832330,2025-04-23T07:13:00.615330,40102,2,0,1,True,slow_response,9783
192.168.1.100,203.0.113.20,6,TCP,19446,80,23737,33,1745392370832,1745392391178,95:cd:81:7d:de:f1,f7:c9:e5:a0:4b:0f,9763,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:50.832409,2025-04-23T07:13:11.178409,15832,1,0,1,True,slow_response,20346
192.168.1.100,203.0.113.20,6,TCP,63677,80,10413,10,1745392370832,1745392397115,73:48:b6:af:99:0c,3f:ee:f9:dc:cf:59,51258,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:50.832463,2025-04-23T07:13:17.115463,31227,1,0,1,True,slow_response,26283
192.168.1.100,203.0.113.20,6,TCP,9235,80,7992,82,1745392370832,1745392389618,f3:63:cd:83:59:af,27:22:e6:83:45:a9,54569,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:50.832522,2025-04-23T07:13:09.618522,13840,0,0,1,True,slow_response,18786
192.168.1.100,203.0.113.20,6,TCP,52260,80,36635,86,1745392370832,1745392391843,33:cf:c8:79:af:9f,38:97:ea:c6:35:8f,18010,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:50.832577,2025-04-23T07:13:11.843577,13091,0,0,1,True,slow_response,21011
192.168.1.100,203.0.113.20,6,TCP,50264,80,23996,58,1745392370832,1745392385533,4c:05:47:2e:da:ed,2f:e5:61:d5:a1:c7,22228,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:50.832632,2025-04-23T07:13:05.533632,36471,2,0,1,True,slow_response,14701
192.168.1.100,203.0.113.20,6,TCP,20787,80,12856,48,1745392370832,1745392393668,59:0b:ae:c2:08:df,dd:4f:9a:b3:2b:7a,54961,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:50.832687,2025-04-23T07:13:13.668687,44942,0,0,1,True,slow_response,22836
192.168.1.100,203.0.113.20,6,TCP,36348,80,13674,48,1745392370832,1745392393092,d0:a2:43:4c:85:c6,09:4f:86:f1:27:54,18481,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:50.832742,2025-04-23T07:13:13.092742,45934,0,0,1,True,slow_response,22260
192.168.1.100,203.0.113.20,6,TCP,60694,80,43056,91,1745392370832,1745392390697,3b:06:94:d2:6d:d9,8a:b2:23:8d:a9:4e,54200,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:50.832796,2025-04-23T07:13:10.697796,47928,1,0,1,True,slow_response,19865
192.168.1.100,203.0.113.20,6,TCP,43018,80,4549,70,1745392370832,1745392381569,d4:10:7a:47:84:14,3d:41:fe:6c:68:35,11522,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:50.832849,2025-04-23T07:13:01.569849,37359,2,0,1,True,slow_response,10737
192.168.1.100,203.0.113.20,6,TCP,53359,80,36568,50,1745392370832,1745392392832,62:3b:c1:a9:1d:13,30:f6:d2:d7:82:0e,37539,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:50.832905,2025-04-23T07:13:12.832905,41340,2,0,1,True,slow_response,22000
192.168.1.100,203.0.113.20,6,TCP,15268,80,21156,24,1745392370832,1745392385822,d2:a4:4b:0a:6f:20,3d:20:e7:69:95:00,9898,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:50.832960,2025-04-23T07:13:05.822960,20992,1,0,1,True,slow_response,14990
192.168.1.100,203.0.113.20,6,TCP,65242,80,10284,75,1745392370833,1745392386919,33:0a:b9:3b:66:a4,ff:c7:bb:29:a4:4d,5973,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:50.833015,2025-04-23T07:13:06.919015,43768,0,0,1,True,slow_response,16086
192.168.1.100,203.0.113.20,6,TCP,41356,80,43250,77,1745392370833,1745392388414,6a:5d:bf:61:86:89,18:b4:cd:2b:41:e8,32467,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:50.833070,2025-04-23T07:13:08.414070,5141,0,0,1,True,slow_response,17581
192.168.1.100,203.0.113.20,6,TCP,43254,80,3235,35,1745392370833,1745392377347,d6:b6:3f:6d:c7:a3,a3:45:34:87:01:4e,63175,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:50.833124,2025-04-23T07:12:57.347124,38385,1,0,1,True,slow_response,6514
192.168.1.100,203.0.113.20,6,TCP,19718,80,21903,78,1745392370833,1745392397882,e1:67:58:63:4a:1d,ae:a9:9a:6e:3c:aa,19439,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:50.833178,2025-04-23T07:13:17.882178,29817,2,0,1,True,slow_response,27049
192.168.1.100,203.0.113.20,6,TCP,24832,80,11193,24,1745392370833,1745392390665,e8:1f:a0:88:15:fc,96:ef:8a:99:8a:a6,39250,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:50.833232,2025-04-23T07:13:10.665232,20480,0,0,1,True,slow_response,19832
192.168.1.100,203.0.113.20,6,TCP,4660,80,7978,54,1745392370833,1745392398208,7e:4f:de:ad:3d:d2,76:c7:67:be:f7:84,41887,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:50.833286,2025-04-23T07:13:18.208286,35185,2,0,1,True,slow_response,27375
192.168.1.100,203.0.113.20,6,TCP,27270,80,2278,93,1745392370833,1745392390774,82:cb:02:37:11:4a,fc:14:ea:1c:92:bb,57929,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:50.833353,2025-04-23T07:13:10.774353,48193,0,0,1,True,slow_response,19941
192.168.1.100,203.0.113.20,6,TCP,37555,80,40433,30,1745392370833,1745392381819,57:0e:f6:de:89:56,35:c0:37:9d:2b:b2,31018,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:50.833409,2025-04-23T07:13:01.819409,18967,0,0,1,True,slow_response,10986
192.168.1.100,203.0.113.20,6,TCP,25588,80,45120,84,1745392370833,1745392393953,71:a7:a8:f5:0b:66,c7:2b:f6:be:a4:d0,37921,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:50.833462,2025-04-23T07:13:13.953462,17545,1,0,1,True,slow_response,23120
192.168.1.100,203.0.113.20,6,TCP,46196,80,12614,51,1745392370871,1745392392100,9e:2b:0b:31:e0:03,7f:47:50:91:ad:b3,20575,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:50.871894,2025-04-23T07:13:12.100894,24126,2,0,1,True,slow_response,21229
192.168.1.100,203.0.113.20,6,TCP,6001,80,46126,82,1745392370871,1745392381900,ef:f6:9f:08:23:d5,76:e4:74:f2:33:f4,61008,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:50.871964,2025-04-23T07:13:01.900964,38601,0,0,1,True,slow_response,11029
192.168.1.100,203.0.113.20,6,TCP,1633,80,2383,70,1745392370872,1745392376721,d2:36:a7:62:10:44,8f:77:24:28:0b:9f,57573,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:50.872025,2025-04-23T07:12:56.721025,23692,2,0,1,True,slow_response,5849
192.168.1.100,203.0.113.20,6,TCP,50760,80,48121,22,1745392370872,1745392381108,ea:02:08:5b:3a:f7,5e:02:1e:6b:eb:6e,23580,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:50.872081,2025-04-23T07:13:01.108081,5216,2,0,1,True,slow_response,10236
192.168.1.100,203.0.113.20,6,TCP,46124,80,2110,41,1745392370872,1745392383356,c2:dd:df:7c:8c:10,5b:47:7c:87:04:79,17223,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:50.872135,2025-04-23T07:13:03.356135,20797,2,0,1,True,slow_response,12484
192.168.1.100,203.0.113.20,6,TCP,59493,80,3524,69,1745392370872,1745392376785,ab:2d:2a:27:df:5e,ee:62:90:85:54:24,2825,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:50.872188,2025-04-23T07:12:56.785188,40616,2,0,1,True,slow_response,5913
192.168.1.100,203.0.113.20,6,TCP,49847,80,11350,36,1745392370872,1745392386080,01:f4:3b:67:1c:69,4d:f6:87:7f:a9:ed,16105,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:50.872243,2025-04-23T07:13:06.080243,43148,1,0,1,True,slow_response,15208
192.168.1.100,203.0.113.20,6,TCP,18494,80,22495,79,1745392370872,1745392382491,b2:7b:c0:ff:ed:fd,71:80:c7:17:d0:89,20024,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:50.872313,2025-04-23T07:13:02.491313,12199,1,0,1,True,slow_response,11619
192.168.1.100,203.0.113.20,6,TCP,60615,80,46588,83,1745392370872,1745392378528,c2:e7:fc:e8:2a:20,7f:c1:0a:bf:5c:84,37567,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:50.872390,2025-04-23T07:12:58.528390,13898,0,0,1,True,slow_response,7656
192.168.1.100,203.0.113.20,6,TCP,28154,80,24971,99,1745392370872,1745392400454,ae:8d:37:e3:e5:3f,9c:e8:60:f2:b4:14,35655,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:50.872445,2025-04-23T07:13:20.454445,15361,2,0,1,True,slow_response,29582
192.168.1.100,203.0.113.20,6,TCP,41123,80,36291,97,1745392370872,1745392377061,b3:6d:23:9a:8f:bf,c7:58:1b:d0:d1:9a,15099,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:50.872498,2025-04-23T07:12:57.061498,24318,0,0,1,True,slow_response,6189
192.168.1.100,203.0.113.20,6,TCP,24688,80,7771,13,1745392370872,1745392384630,11:3d:81:37:87:57,cd:74:6c:6f:78:24,40883,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:50.872551,2025-04-23T07:13:04.630551,45285,2,0,1,True,slow_response,13758
192.168.1.100,203.0.113.20,6,TCP,50655,80,42800,20,1745392370872,1745392388893,54:78:dc:5b:d7:fe,69:e1:15:ee:8f:13,21722,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:50.872606,2025-04-23T07:13:08.893606,6429,0,0,1,True,slow_response,18021
192.168.1.100,203.0.113.20,6,TCP,35039,80,11862,95,1745392370872,1745392387362,37:0c:ac:da:c1:28,c2:f4:fe:5d:89:ae,58348,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:50.872660,2025-04-23T07:13:07.362660,1100,2,0,1,True,slow_response,16490
192.168.1.100,203.0.113.20,6,TCP,60157,80,26791,45,1745392370872,1745392384136,ce:62:c7:52:aa:10,fc:e6:ea:fd:b7:b1,54418,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:50.872713,2025-04-23T07:13:04.136713,41897,0,0,1,True,slow_response,13264
192.168.1.100,203.0.113.20,6,TCP,62365,80,31157,68,1745392370872,1745392387169,00:07:76:57:5b:bc,88:3b:38:57:96:17,64592,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:50.872766,2025-04-23T07:13:07.169766,3641,2,0,1,True,slow_response,16297
192.168.1.100,203.0.113.20,6,TCP,21405,80,47305,69,1745392370872,1745392398294,c6:9d:62:18:64:a0,5e:1a:28:fb:49:0a,31750,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:50.872820,2025-04-23T07:13:18.294820,24450,0,0,1,True,slow_response,27422
192.168.1.100,203.0.113.20,6,TCP,21770,80,13609,76,1745392370872,1745392397896,fa:d3:0a:d3:bb:a2,69:6e:bc:3e:4c:0c,41892,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:50.872874,2025-04-23T07:13:17.896874,26788,2,0,1,True,slow_response,27024
192.168.1.100,203.0.113.20,6,TCP,44392,80,18521,32,1745392370872,1745392398440,b7:85:63:37:63:b6,fb:e0:24:ec:10:a2,25496,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:50.872928,2025-04-23T07:13:18.440928,19131,1,0,1,True,slow_response,27568
192.168.1.100,203.0.113.20,6,TCP,60001,80,3975,53,1745392370872,1745392392207,a6:3a:0d:f9:dc:b0,3d:f3:ff:e9:c0:e0,42439,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:50.872984,2025-04-23T07:13:12.207984,5229,2,0,1,True,slow_response,21335
192.168.1.100,203.0.113.20,6,TCP,44078,80,33904,87,1745392370873,1745392390899,09:8c:64:ec:c3:b8,5c:f5:40:ce:78:31,6828,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:50.873038,2025-04-23T07:13:10.899038,35017,1,0,1,True,slow_response,20026
192.168.1.100,203.0.113.20,6,TCP,22035,80,38892,50,1745392370873,1745392396139,01:ab:e7:34:aa:37,8e:e9:ba:ce:20:d2,30982,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:50.873092,2025-04-23T07:13:16.139092,41310,2,0,1,True,slow_response,25266
192.168.1.100,203.0.113.20,6,TCP,50809,80,17211,36,1745392370873,1745392399262,ad:2b:52:3b:e9:39,cd:aa:80:47:e3:5a,52305,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:50.873147,2025-04-23T07:13:19.262147,48264,1,0,1,True,slow_response,28389
192.168.1.100,203.0.113.20,6,TCP,20760,80,28781,45,1745392370873,1745392377916,3d:0a:db:c0:e0:f0,7f:72:3b:3b:0a:15,20616,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:50.873200,2025-04-23T07:12:57.916200,32587,2,0,1,True,slow_response,7043
192.168.1.100,203.0.113.20,6,TCP,8195,80,2567,48,1745392370873,1745392388283,4c:fc:15:7e:21:dc,98:64:2b:c3:9b:bf,29320,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:50.873255,2025-04-23T07:13:08.283255,26172,2,0,1,True,slow_response,17410
192.168.1.100,203.0.113.20,6,TCP,59899,80,13234,83,1745392370873,1745392382036,14:cd:e9:46:33:9d,29:fe:21:50:58:0d,27544,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:50.873308,2025-04-23T07:13:02.036308,45999,0,0,1,True,slow_response,11163
192.168.1.100,203.0.113.20,6,TCP,19576,80,24260,82,1745392370873,1745392387171,35:3d:e1:bb:91:57,c9:9b:90:56:f2:f3,50428,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:50.873379,2025-04-23T07:13:07.171379,4774,1,0,1,True,slow_response,16298
192.168.1.100,203.0.113.20,6,TCP,27007,80,45500,32,1745392370873,1745392396176,bf:c6:60:8e:38:13,6c:1d:bf:b8:39:09,59742,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:50.873434,2025-04-23T07:13:16.176434,6142,1,0,1,True,slow_response,25303
192.168.1.100,203.0.113.20,6,TCP,47868,80,39550,18,1745392370873,1745392376393,15:de:fa:f6:db:c9,ce:93:f9:39:d3:16,37322,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:50.873488,2025-04-23T07:12:56.393488,26936,0,0,1,True,slow_response,5520
192.168.1.100,203.0.113.20,6,TCP,40829,80,18587,76,1745392370873,1745392384403,9b:5c:ca:61:3a:94,23:44:0a:ee:79:42,13179,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:50.873542,2025-04-23T07:13:04.403542,2758,2,0,1,True,slow_response,13530
192.168.1.100,203.0.113.20,6,TCP,46676,80,44191,40,1745392370909,1745392383894,86:6d:8d:52:26:11,4c:f8:74:22:db:1b,45618,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:50.909871,2025-04-23T07:13:03.894871,44122,1,0,1,True,slow_response,12985
192.168.1.100,203.0.113.20,6,TCP,29632,80,32583,70,1745392370909,1745392384869,fd:ed:7c:76:4b:0e,f1:c3:9f:47:29:0a,12274,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:50.909944,2025-04-23T07:13:04.869944,45597,1,0,1,True,slow_response,13960
192.168.1.100,203.0.113.20,6,TCP,30695,80,24676,100,1745392370910,1745392394661,02:8e:ef:24:4e:af,02:2e:26:54:41:82,42860,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:50.910003,2025-04-23T07:13:14.661003,9634,1,0,1,True,slow_response,23751
192.168.1.100,203.0.113.20,6,TCP,31806,80,20922,54,1745392370910,1745392386296,f9:06:d3:09:4b:bb,94:aa:68:b0:fe:e6,24914,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:50.910059,2025-04-23T07:13:06.296059,7005,1,0,1,True,slow_response,15386
192.168.1.100,203.0.113.20,6,TCP,4988,80,41743,76,1745392370910,1745392376858,11:10:1b:ca:dd:66,6b:a2:b2:74:fb:e6,37427,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:50.910114,2025-04-23T07:12:56.858114,33710,0,0,1,True,slow_response,5948
192.168.1.100,203.0.113.20,6,TCP,22254,80,8715,62,1745392370910,1745392396607,76:17:74:2c:9c:d8,8b:41:d1:a7:cf:2d,2879,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:50.910167,2025-04-23T07:13:16.607167,28322,1,0,1,True,slow_response,25697
192.168.1.100,203.0.113.20,6,TCP,19699,80,41898,34,1745392370910,1745392382645,df:45:b0:43:29:fd,ee:f8:1e:5d:6a:54,6182,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:50.910222,2025-04-23T07:13:02.645222,39251,2,0,1,True,slow_response,11735
192.168.1.100,203.0.113.20,6,TCP,40110,80,16763,91,1745392370910,1745392380983,14:a0:1f:c7:6f:cb,29:fd:93:57:c5:1f,54851,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:50.910277,2025-04-23T07:13:00.983277,14867,2,0,1,True,slow_response,10073
192.168.1.100,203.0.113.20,6,TCP,53417,80,41504,23,1745392370910,1745392376733,eb:1c:53:2d:80:a8,40:38:79:bb:dc:54,59978,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:50.910331,2025-04-23T07:12:56.733331,48541,1,0,1,True,slow_response,5823
192.168.1.100,203.0.113.20,6,TCP,34016,80,41420,34,1745392370910,1745392397368,bc:d8:98:29:1d:7d,11:7a:ea:ec:46:e3,41860,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:50.910406,2025-04-23T07:13:17.368406,5913,0,0,1,True,slow_response,26458
192.168.1.100,203.0.113.20,6,TCP,39366,80,31164,76,1745392370910,1745392384278,8f:e5:62:c9:de:0e,85:0a:97:de:ca:dd,28683,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:50.910461,2025-04-23T07:13:04.278461,8931,0,0,1,True,slow_response,13368
192.168.1.100,203.0.113.20,6,TCP,19309,80,47285,49,1745392370910,1745392388558,35:73:28:aa:b7:db,26:5c:c4:99:eb:af,13160,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:50.910515,2025-04-23T07:13:08.558515,11988,2,0,1,True,slow_response,17648
192.168.1.100,203.0.113.20,6,TCP,14186,80,49072,50,1745392370910,1745392389611,dc:2c:e7:a0:1e:3a,a8:41:be:fc:66:05,38104,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:50.910570,2025-04-23T07:13:09.611570,3034,0,0,1,True,slow_response,18701
192.168.1.100,203.0.113.20,6,TCP,18584,80,46169,48,1745392370910,1745392396157,a4:69:13:f6:13:18,09:44:c0:da:a3:c2,53298,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:50.910624,2025-04-23T07:13:16.157624,32869,1,0,1,True,slow_response,25247
